year,month,source,section,number,measure,label,value,shown_value,title,caption,img_label
2024,apr,Digital,4,6,news_inequality,,0.948947307,0.949,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,apr,Digital,4,8,local_news_3,,1.498969047,1.50%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,apr,Digital,4,13,party_member_4,Bloc Québécois,1.585867355,1.60%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,12,party_leader_4,Bloc Québécois,0.392131176,0.40%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,7,top_outlet_2,CBC,12.14524612,12.10%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_1,CTV,22.18162387,22.20%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,13,party_member_1,Conservative,43.50013283,43.50%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,12,party_leader_1,Conservative,68.13239523,68.10%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,7,top_outlet_9,Curiocity,2.757065097,2.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_4,Etalk,7.377598012,7.40%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_10,FreshDaily,3.000552932,3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_9,Global News,3.266554931,3.30%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_10,Global News,2.720453583,2.70%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,13,party_member_5,Green,0.845369472,0.80%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,12,party_leader_5,Green,0.143781431,0.10%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,11,politician_platform_2,Instagram,31.38833936,31.40%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,apr,Digital,4,9,top_news_platform_4,Instagram,8.795427324,8.80%,Social media platforms,Which social media platforms are most popular for news?,
2024,apr,Digital,4,13,party_member_2,Liberal,35.89059473,35.90%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,12,party_leader_2,Liberal,18.43906531,18.40%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,8,local_news_2,Local,27.06704061,27.10%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,apr,Digital,4,13,party_member_3,NDP,18.17803561,18.20%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,12,party_leader_3,NDP,12.89262685,12.90%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,apr,Digital,4,8,local_news_1,National,71.18439246,71.20%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,apr,Digital,4,10,engagement_type_2cat_1,News Outlet,78.20531347,78.20%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,apr,Digital,4,10,engagement_type_2cat_2,Politician,21.79468653,21.80%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,apr,Digital,4,7,top_outlet_3,Rebel News,7.938276447,7.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_4,The Post Millennial,6.946162689,6.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_6,The Post Millennial,5.323355791,5.30%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,11,politician_platform_4,TikTok,2.831831776,2.80%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,apr,Digital,4,9,top_news_platform_1,TikTok,46.6415997,46.60%,Social media platforms,Which social media platforms are most popular for news?,
2024,apr,Digital,4,11,politician_platform_3,TikTok,9.902768295,9.90%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,apr,Digital,4,7,top_outlet_5,Toronto Star,5.973081978,6%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_8,Toronto Sun,2.925314685,2.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_7,True North,3.930217376,3.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,11,politician_platform_1,Twitter,54.02539123,54%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,apr,Digital,4,9,top_news_platform_2,Twitter,27.04069214,27%,Social media platforms,Which social media platforms are most popular for news?,
2024,apr,Digital,4,11,politician_platform_3,YouTube,5.337345113,5.30%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,apr,Digital,4,9,top_news_platform_3,YouTube,17.52228084,17.50%,Social media platforms,Which social media platforms are most popular for news?,
2024,apr,Digital,4,11,politician_platform_4,YouTube,4.683501107,4.70%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,apr,Digital,4,7,top_outlet_6,blogTO,4.769803795,4.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,7,top_outlet_7,blogTO,5.027934854,5%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,apr,Digital,4,8,local_news_4,local,0.249597886,0.20%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,apr,Digital,,,num_posts,,305194,305194,,,
2024,apr,Digital,,,unique_entities,,1667,1667,,,
2024,apr,Digital,,,unique_handles,,2692,2692,,,
2024,apr,Digital,,,start_date,,2024-03-26,,,,
2024,apr,Digital,,,end_date,,2024-04-24,,,,
2024,apr,Digital,,,engagement_Instagram,,2926037,2926037,,,
2024,apr,Digital,,,engagement_TikTok,,4465666,4465666,,,
2024,apr,Digital,,,engagement_Twitter,,6303739,6303739,,,
2024,apr,Digital,,,engagement_YouTube,,1880937,1880937,,,
2024,apr,Digital,,,engagement_Overall,,15576379,15576379,,,
2024,apr,Digital,,,engagement_daily_Instagram,,97535,97535,,,
2024,apr,Digital,,,engagement_daily_TikTok,,148856,148856,,,
2024,apr,Digital,,,engagement_daily_Twitter,,210125,210125,,,
2024,apr,Digital,,,engagement_daily_YouTube,,62698,62698,,,
2024,apr,Digital,,,engagement_daily_Overall,,519214,519214,,,
2024,apr,Digital,,,engagement_daily_influencer_Instagram,,80084,80084,,,
2024,apr,Digital,,,engagement_daily_influencer_TikTok,,137312,137312,,,
2024,apr,Digital,,,engagement_daily_influencer_Twitter,,59033,59033,,,
2024,apr,Digital,,,engagement_daily_influencer_YouTube,,15574,15574,,,
2024,apr,Digital,,,engagement_daily_influencer_Overall,,292003,292003,,,
2024,apr,Digital,,,num_posts,,523872,523872,,,
2024,apr,Digital,,,unique_entities,,2926,2926,,,
2024,apr,Digital,,,unique_handles,,4740,4740,,,
2024,apr,Digital,,,start_date,,2024-03-26,,,,
2024,apr,Digital,,,end_date,,2024-04-24,,,,
2024,apr,Digital,,,engagement_Instagram,,23193954,23193954,,,
2024,apr,Digital,,,engagement_TikTok,,6256909,6256909,,,
2024,apr,Digital,,,engagement_Twitter,,8853887,8853887,,,
2024,apr,Digital,,,engagement_YouTube,,2918683,2918683,,,
2024,apr,Digital,,,engagement_Overall,,41223433,41223433,,,
2024,apr,Digital,,,engagement_daily_Instagram,,773132,773132,,,
2024,apr,Digital,,,engagement_daily_TikTok,,208564,208564,,,
2024,apr,Digital,,,engagement_daily_Twitter,,295130,295130,,,
2024,apr,Digital,,,engagement_daily_YouTube,,97289,97289,,,
2024,apr,Digital,,,engagement_daily_Overall,,1374115,1374115,,,
2024,apr,Digital,,,engagement_daily_influencer_Instagram,,306168,306168,,,
2024,apr,Digital,,,engagement_daily_influencer_TikTok,,257397,257397,,,
2024,apr,Digital,,,engagement_daily_influencer_Twitter,,683474,683474,,,
2024,apr,Digital,,,engagement_daily_influencer_YouTube,,39549,39549,,,
2024,apr,Digital,,,engagement_daily_influencer_Overall,,1286588,1286588,,,
2024,aug,Digital,2,5,toxicity,,0.01634814,0.016,Toxic speech,How prevalent is toxic speech in the CIE?,Less More
2024,aug,Digital,2,2,segmentation,,0.868277577,0.87,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,aug,Digital,2,1,overall_inequality,,0.868277577,0.868,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,aug,Digital,2,1,overall_inequality,,0.937701286,0.938,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,aug,Digital,2,2,segmentation,,0.710418442,0.71,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,aug,Digital,2,3,insularity_cpc,Conservative,0.06674904,0.067,Insularity,How insular are parties relative to one another?,Less More
2024,aug,Digital,2,3,insularity_lpc,Liberal,0.124166189,0.124,Insularity,How insular are parties relative to one another?,Less More
2024,aug,Digital,2,3,insularity_ndp,NDP,0.130354763,0.13,Insularity,How insular are parties relative to one another?,Less More
2024,aug,Digital,3,1,misinfo_references,,0.215451517,0.22%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,
2024,aug,Digital,3,1,misinfo_references,,0.243177667,0.24%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,
2024,aug,Digital,3,5,total_to_cad_china,China,1.345704147,1.35,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,aug,Digital,3,5,from_china,China,1.389963129,1.39,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,aug,Digital,3,5,total_to_cad_india,India,14.77455329,14.77,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,aug,Digital,3,5,from_india,India,7.58077699,7.58,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,aug,Digital,3,4,misinfo_link_engagement,Percentage engagement,17.04803281,17.05%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,
2024,aug,Digital,3,3,misinfo_links,Percentage links,1.671890754,1.67%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,
2024,aug,Digital,3,5,total_to_cad_russia,Russia,0.206736247,0.21,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,aug,Digital,3,5,from_russia,Russia,0.362991917,0.36,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,aug,Digital,4,6,news_inequality,,0.950488067,0.95,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,aug,Digital,4,6,news_inequality,,0.952945518,0.953,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,aug,Digital,4,8,local_news_3,,1.29390515,1.30%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,aug,Digital,4,13,party_member_5,Bloc Québécois,0.695742942,0.70%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,12,party_leader_4,Bloc Québécois,0.264657111,0.30%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,7,top_outlet_4,CBC,11.58314969,11.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_1,CBC,20.15597192,20.20%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_8,CPAC,2.213293882,2.20%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_1,CTV,16.21076825,16.20%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_3,CTV,11.32026096,11.30%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,13,party_member_1,Conservative,44.87512262,44.90%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,12,party_leader_1,Conservative,64.1503853,64.20%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,7,top_outlet_2,Etalk,14.2679552,14.30%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_8,FreshDaily,2.621082118,2.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_5,Global News,9.324800787,9.30%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_6,Global News,7.303146517,7.30%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,13,party_member_4,Green,0.807338855,0.80%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,12,party_leader_5,Green,0.02673108,0%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,11,politician_platform_1,Instagram,48.92904512,48.90%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,aug,Digital,4,9,top_news_platform_4,Instagram,10.58607445,10.60%,Social media platforms,Which social media platforms are most popular for news?,
2024,aug,Digital,4,9,top_news_platform_3,Instagram,19.87674013,19.90%,Social media platforms,Which social media platforms are most popular for news?,
2024,aug,Digital,4,11,politician_platform_2,Instagram,37.85203367,37.90%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,aug,Digital,4,13,party_member_3,Liberal,22.32821043,22.30%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,12,party_leader_2,Liberal,27.69074535,27.70%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,13,party_member_2,Liberal,33.50262607,33.50%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,8,local_news_2,Local,17.33636043,17.30%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,aug,Digital,4,13,party_member_2,NDP,25.45968403,25.50%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,12,party_leader_3,NDP,7.867481156,7.90%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,13,party_member_3,NDP,20.11916952,20.10%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,aug,Digital,4,7,top_outlet_7,Narcity,2.803342679,2.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,8,local_news_1,National,81.16409537,81.20%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,aug,Digital,4,10,engagement_type_2cat_1,News Outlet,80.38933693,80.40%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,aug,Digital,4,10,engagement_type_2cat_2,Politician,19.61066307,19.60%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,aug,Digital,4,7,top_outlet_9,Radio Canada,2.397487992,2.40%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_10,Radio Canada,1.722557565,1.70%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_2,Rebel News,13.0991294,13.10%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_5,Rebel News,7.667306363,7.70%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_3,The Post Millennial,13.01567417,13%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_4,The Post Millennial,7.689886745,7.70%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,11,politician_platform_4,TikTok,2.63148393,2.60%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,aug,Digital,4,9,top_news_platform_2,TikTok,33.78501488,33.80%,Social media platforms,Which social media platforms are most popular for news?,
2024,aug,Digital,4,9,top_news_platform_1,TikTok,36.03215979,36%,Social media platforms,Which social media platforms are most popular for news?,
2024,aug,Digital,4,11,politician_platform_3,TikTok,12.80003171,12.80%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,aug,Digital,4,7,top_outlet_6,Toronto Sun,3.236451171,3.20%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_7,Toronto Sun,2.575253304,2.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_10,True North,1.79416378,1.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,7,top_outlet_9,True North,1.935158834,1.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,aug,Digital,4,11,politician_platform_2,Twitter,45.44808152,45.40%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,aug,Digital,4,9,top_news_platform_1,Twitter,37.38936302,37.40%,Social media platforms,Which social media platforms are most popular for news?,
2024,aug,Digital,4,9,top_news_platform_2,Twitter,27.89420553,27.90%,Social media platforms,Which social media platforms are most popular for news?,
2024,aug,Digital,4,11,politician_platform_1,Twitter,46.91862449,46.90%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,aug,Digital,4,11,politician_platform_3,YouTube,2.991389431,3%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,aug,Digital,4,9,top_news_platform_3,YouTube,18.23954766,18.20%,Social media platforms,Which social media platforms are most popular for news?,
2024,aug,Digital,4,9,top_news_platform_4,YouTube,16.19689454,16.20%,Social media platforms,Which social media platforms are most popular for news?,
2024,aug,Digital,4,11,politician_platform_4,YouTube,2.429310134,2.40%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,aug,Digital,4,8,local_news_4,local,0.205639043,0.20%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,aug,Digital,,,num_posts,,504986,504986,,,
2024,aug,Digital,,,unique_entities,,2273,2273,,,
2024,aug,Digital,,,unique_handles,,3764,3764,,,
2024,aug,Digital,,,start_date,,2024-07-25,,,,
2024,aug,Digital,,,end_date,,2024-08-27,,,,
2024,aug,Digital,,,engagement_Instagram,,3854169,3854169,,,
2024,aug,Digital,,,engagement_TikTok,,3031136,3031136,,,
2024,aug,Digital,,,engagement_Twitter,,5922698,5922698,,,
2024,aug,Digital,,,engagement_YouTube,,1731258,1731258,,,
2024,aug,Digital,,,engagement_Overall,,14539261,14539261,,,
2024,aug,Digital,,,engagement_daily_Instagram,,113358,113358,,,
2024,aug,Digital,,,engagement_daily_TikTok,,89151,89151,,,
2024,aug,Digital,,,engagement_daily_Twitter,,174197,174197,,,
2024,aug,Digital,,,engagement_daily_YouTube,,50919,50919,,,
2024,aug,Digital,,,engagement_daily_Overall,,427625,427625,,,
2024,aug,Digital,,,engagement_daily_influencer_Instagram,,108019,108019,,,
2024,aug,Digital,,,engagement_daily_influencer_Telegram,,0,0,,,
2024,aug,Digital,,,engagement_daily_influencer_TikTok,,36586,36586,,,
2024,aug,Digital,,,engagement_daily_influencer_Twitter,,201410,201410,,,
2024,aug,Digital,,,engagement_daily_influencer_YouTube,,30097,30097,,,
2024,aug,Digital,,,engagement_daily_influencer_Overall,,376112,376112,,,
2024,aug,Digital,,,num_posts,,733620,733620,,,
2024,aug,Digital,,,unique_entities,,3070,3070,,,
2024,aug,Digital,,,unique_handles,,5023,5023,,,
2024,aug,Digital,,,start_date,,2024-07-25,,,,
2024,aug,Digital,,,end_date,,2024-08-27,,,,
2024,aug,Digital,,,engagement_Instagram,,25642086,25642086,,,
2024,aug,Digital,,,engagement_TikTok,,6275913,6275913,,,
2024,aug,Digital,,,engagement_Twitter,,8684436,8684436,,,
2024,aug,Digital,,,engagement_YouTube,,2622029,2622029,,,
2024,aug,Digital,,,engagement_Overall,,43224464,43224464,,,
2024,aug,Digital,,,engagement_daily_Instagram,,777033,777033,,,
2024,aug,Digital,,,engagement_daily_TikTok,,184586,184586,,,
2024,aug,Digital,,,engagement_daily_Twitter,,255425,255425,,,
2024,aug,Digital,,,engagement_daily_YouTube,,77118,77118,,,
2024,aug,Digital,,,engagement_daily_Overall,,1294162,1294162,,,
2024,aug,Digital,,,engagement_daily_influencer_Instagram,,277958,277958,,,
2024,aug,Digital,,,engagement_daily_influencer_Telegram,,0,0,,,
2024,aug,Digital,,,engagement_daily_influencer_TikTok,,300648,300648,,,
2024,aug,Digital,,,engagement_daily_influencer_Twitter,,1097120,1097120,,,
2024,aug,Digital,,,engagement_daily_influencer_YouTube,,55233,55233,,,
2024,aug,Digital,,,engagement_daily_influencer_Overall,,1730959,1730959,,,
2024,aug,Survey,2,9,trust_gatekeepers,,41.25117676,41.30%,Trust in Information gatekeepers,How much do people trust each type of gatekeeper?,0 Low 100 High
2024,aug,Survey,2,7,avoidance,,30.03940967,30%,News Avoiding,What extent do people avoid the news?,0 Low 100 High
2024,aug,Survey,2,6,chilled,,64.44422451,64.40%,Chilled speech,What extent do people avoid political discussion and opinion sharing?,0 Low 100 High
2024,aug,Survey,2,4,division,,22.2356608,22.20%,Division,How do people feel about their own political party versus other parties?,0 Low 100 High
2024,aug,Survey,2,8,trust_big_tech,Big Tech,25.55900381,25.60%,Trust by Types of Information gatekeepers,How much do people trust each type of gatekeeper?,0 Low 100 High
2024,aug,Survey,2,8,trust_elected_officials,Elected officials,32.80303318,32.80%,Trust by Types of Information gatekeepers,How much do people trust each type of gatekeeper?,0 Low 100 High
2024,aug,Survey,2,8,trust_journalists,Journalists,55.28998763,55.30%,Trust by Types of Information gatekeepers,How much do people trust each type of gatekeeper?,0 Low 100 High
2024,aug,Survey,2,8,trust_news_media,News Media,51.35268242,51.40%,Trust by Types of Information gatekeepers,How much do people trust each type of gatekeeper?,0 Low 100 High
2024,aug,Survey,3,8,AI_concern,,58.37181741,58.40%,Concern about generative AI,How concerned are people about artificial intelligence?,0 Low 100 High
2024,aug,Survey,3,6,FI_concern_general,,53.73208008,53.70%,Concern about foreign influence,How concerned are people about foreign influence?,0 Low 100 High
2024,aug,Survey,3,2,Misinformation_concern,,47.84985969,47.80%,Concern about misinformation,How concerned are people about misinformation?,0 Low 100 High
2024,aug,Survey,3,7,FI_concern_china,China,65.19522632,65.20%,Concern about foreign influence by country,How concerned are people about the following countries conducting foreign influence?,0 Low 100 High
2024,aug,Survey,3,7,FI_concern_india,India,30.54587428,30.50%,Concern about foreign influence by country,How concerned are people about the following countries conducting foreign influence?,0 Low 100 High
2024,aug,Survey,3,7,FI_concern_russia,Russia,53.164196,53.20%,Concern about foreign influence by country,How concerned are people about the following countries conducting foreign influence?,0 Low 100 High
2024,aug,Survey,3,7,FI_concern_uk,UK,7.316521455,7.30%,Concern about foreign influence by country,How concerned are people about the following countries conducting foreign influence?,0 Low 100 High
2024,aug,Survey,3,7,FI_concern_usa,USA,40.3780701,40.40%,Concern about foreign influence by country,How concerned are people about the following countries conducting foreign influence?,0 Low 100 High
2024,aug,Survey,4,5,socmed_news,,36.77737334,36.80%,Social Media for News,How many people use social media weekly for news?,0 Low 100 High
2024,aug,Survey,4,2,sharing,,10.21889845,10.20%,News Sharing,How much do Canadians actively engage in posting and sharing news on social media?,0 Low 100 High
2024,aug,Survey,4,1,seeking,,38.92944998,38.90%,News seeking,How many Canadians seek out information about the news?,0 Low 100 High
2024,aug,Survey,4,3,source_Digital,Digital,73.62959725,73.60%,"Mediums of Weekly News (digital, print, radio and TV)",How many people use each medium weekly for news?,0 Low 100 High
